ibge,municipio,perc_20_59_anos,perc_idosa,perc_masculino,perc_feminino
313230,ITAIPE,"0,543919442","0,113477924","0,508520527","0,491479473"
270880,SAO SEBASTIAO,"0,542964211","0,113467348","0,488525447","0,511474553"
240460,IELMO MARINHO,"0,566379249","0,113446875","0,515712962","0,484287038"
210760,PALMEIRANDIA,"0,537550403","0,113407258","0,492943548","0,507056452"
220795,NOVA SANTA RITA,"0,544626594","0,113387978","0,501138434","0,498861566"
510626,NOVO MUNDO,"0,568779466","0,113357779","0,496071241","0,503928759"
230765,MARACANAU,"0,595217892","0,11335319","0,481851714","0,518148286"
351015,CANITAR,"0,555452004","0,11332712","0,507362535","0,492637465"
221060,SAO RAIMUNDO NONATO,"0,560810618","0,113286713","0,48971029","0,51028971"
241040,PUREZA,"0,553486005","0,113282443","0,508193384","0,491806616"
240470,IPANGUACU,"0,559616727","0,113268608","0,501300844","0,498699156"
210020,ALCANTARA,"0,550122028","0,113260418","0,504655157","0,495344843"
270830,SAO JOSE DA LAJE,"0,537982048","0,113239694","0,487574801","0,512425199"
230100,AQUIRAZ,"0,591816722","0,113224893","0,503229919","0,496770081"
292930,SAO GONCALO DOS CAMPOS,"0,584053243","0,113219366","0,481325851","0,518674149"
150616,RIO MARIA,"0,586445518","0,113192004","0,516915641","0,483084359"
510777,SANTA TEREZINHA,"0,546858547","0,113139113","0,543465543","0,456534457"
171610,PARAISO DO TOCANTINS,"0,585556254","0,113135698","0,49761048","0,50238952"
290650,CANDEIAS,"0,597141881","0,11308358","0,473183785","0,526816215"
210592,LAGOA DO MATO,"0,548049645","0,113031915","0,507269504","0,492730496"
317120,VESPASIANO,"0,591449309","0,113008062","0,482991907","0,517008093"
510760,RONDONOPOLIS,"0,589922083","0,113007224","0,503816571","0,496183429"
210360,COROATA,"0,528272633","0,112892929","0,488706147","0,511293853"
260280,BUIQUE,"0,517578388","0,112871753","0,492026645","0,507973355"
260110,ARARIPINA,"0,533780378","0,112847446","0,492045814","0,507954186"
312980,IBIRITE,"0,591745911","0,112807694","0,484964408","0,515035592"
351400,DOBRADA,"0,558648768","0,112786092","0,511223592","0,488776408"
351500,EMBU DAS ARTES,"0,581055918","0,112721296","0,483112754","0,516887246"
510020,AGUA BOA,"0,590989168","0,112710371","0,530154803","0,469845197"
210530,IMPERATRIZ,"0,577929071","0,112704823","0,478529118","0,521470882"
316555,SETUBINHA,"0,496438005","0,112703114","0,49899944","0,50100056"
220610,MATIAS OLIMPIO,"0,519810547","0,112669642","0,494580563","0,505419437"
150750,SAO JOAO DO ARAGUAIA,"0,531797235","0,11258419","0,557390996","0,442609004"
270690,PILAR,"0,548116681","0,112574342","0,475672614","0,524327386"
210325,CIDELANDIA,"0,523729384","0,112554695","0,502995624","0,497004376"
521450,NEROPOLIS,"0,594840128","0,112540817","0,488829976","0,511170024"
171488,NOVA OLINDA,"0,54586316","0,112535375","0,52380556","0,47619444"
171250,MARIANOPOLIS DO TOCANTINS,"0,56507877","0,112528132","0,528882221","0,471117779"
520490,CAMPOS BELOS,"0,575730471","0,112502485","0,490161002","0,509838998"
240260,CEARA-MIRIM,"0,560847202","0,112484516","0,49007648","0,50992352"
210570,LAGO DA PEDRA,"0,539296297","0,112443337","0,496516808","0,503483192"
520551,COCALZINHO DE GOIAS,"0,5814838","0,112368206","0,511723075","0,488276925"
270160,CANAPI,"0,521083827","0,11233418","0,504826418","0,495173582"
260260,BREJO DA MADRE DE DEUS,"0,546889508","0,112329774","0,490192665","0,509807335"
290390,BOM JESUS DA LAPA,"0,557611438","0,112257844","0,497312939","0,502687061"
210840,PERI MIRIM,"0,565513882","0,112239928","0,498712685","0,501287315"
250890,MAMANGUAPE,"0,560515589","0,112217693","0,488839925","0,511160075"
270370,JARAMATAIA,"0,553295079","0,112154408","0,50617284","0,49382716"
230890,MORRINHOS,"0,540035042","0,112133158","0,499518178","0,500481822"
351570,FERRAZ DE VASCONCELOS,"0,583748194","0,112100513","0,485827616","0,514172384"
500570,NAVIRAI,"0,589405849","0,111978613","0,499858367","0,500141633"
230075,AMONTADA,"0,541871252","0,111958366","0,51471886","0,48528114"
412853,VENTANIA,"0,575853917","0,111926306","0,512513247","0,487486753"
261000,PALMARES,"0,574648992","0,11191466","0,489371715","0,510628285"
510510,JUARA,"0,579362155","0,111863926","0,511835578","0,488164422"
220253,CARAUBAS DO PIAUI,"0,547715736","0,111844332","0,500676819","0,499323181"
350840,CABREUVA,"0,577195384","0,111832584","0,503637786","0,496362214"
210990,SANTA INES,"0,543729914","0,111812915","0,478565948","0,521434052"
280560,PORTO DA FOLHA,"0,562352369","0,111782687","0,508579964","0,491420036"
230630,ITAPAGE,"0,570142943","0,11177219","0,493638677","0,506361323"
510675,PONTES E LACERDA,"0,570675632","0,11174493","0,496215161","0,503784839"
353320,NOVA INDEPENDENCIA,"0,564207981","0,111729141","0,499879081","0,500120919"
230800,MASSAPE,"0,572252866","0,111690094","0,497242063","0,502757937"
240485,ITAJA,"0,572045544","0,111634603","0,510273524","0,489726476"
270270,FELIZ DESERTO,"0,563397876","0,111596919","0,485946284","0,514053716"
241010,POCO BRANCO,"0,567940688","0,111530104","0,503387447","0,496612553"
220255,CARIDADE DO PIAUI,"0,553116425","0,111524892","0,515484124","0,484515876"
210040,ALTAMIRA DO MARANHAO,"0,568121212","0,111515152","0,487393939","0,512606061"
311230,CAPELINHA,"0,57793377","0,111479346","0,494846168","0,505153832"
314970,PERDIGAO,"0,569951642","0,111389028","0,515424379","0,484575621"
510617,NOVA NAZARE,"0,464241216","0,111387989","0,520558186","0,479441814"
293120,TAPEROA,"0,554035759","0,111386023","0,505952103","0,494047897"
292305,NOVO TRIUNFO,"0,593654904","0,111362901","0,518808676","0,481191324"
314085,MATIAS CARDOSO,"0,538820423","0,111355634","0,516285211","0,483714789"
220290,CORRENTE,"0,545665085","0,111351836","0,498188338","0,501811662"
110028,ROLIM DE MOURA,"0,599913898","0,111340317","0,486887422","0,513112578"
171900,SANTA TEREZA DO TOCANTINS,"0,531762295","0,111338798","0,540300546","0,459699454"
270170,CAPELA,"0,530135447","0,11131484","0,489383096","0,510616904"
211280,VIANA,"0,533924922","0,11131083","0,491750549","0,508249451"
171195,LAGOA DO TOCANTINS,"0,485458613","0,111185682","0,52393736","0,47606264"
320115,BREJETUBA,"0,571566265","0,111164659","0,519678715","0,480321285"
220660,MONTE ALEGRE DO PIAUI,"0,534752307","0,11113204","0,507722735","0,492277265"
270810,SANTANA DO MUNDAU,"0,556077841","0,111121557","0,493466203","0,506533797"
210610,LORETO,"0,561893896","0,111074892","0,513813055","0,486186945"
292770,SANTA CRUZ CABRALIA,"0,540630123","0,11105567","0,48834557","0,51165443"
220975,SAO GONCALO DO GURGUEIA,"0,548029958","0,11103875","0,510257245","0,489742755"
260420,CATENDE,"0,549613961","0,111014665","0,487390927","0,512609073"
260290,CABO DE SANTO AGOSTINHO,"0,595713391","0,111007799","0,491811989","0,508188011"
290020,ABARE,"0,540691464","0,111003205","0,506846654","0,493153346"
210670,MIRADOR,"0,532478023","0,111000238","0,513946306","0,486053694"
241480,VERA CRUZ,"0,592149503","0,110954727","0,493705528","0,506294472"
211220,TIMON,"0,565133641","0,110835469","0,481347444","0,518652556"
210047,ALTO ALEGRE DO PINDARE,"0,507085432","0,110833047","0,506584916","0,493415084"
220760,PARNAGUA,"0,532362161","0,110824267","0,528766365","0,471233635"
522108,TERESINA DE GOIAS,"0,523176936","0,11079706","0,513284341","0,486715659"
170290,AXIXA DO TOCANTINS,"0,548334522","0,110624427","0,497198737","0,502801263"
210545,JATOBA,"0,519208716","0,110569572","0,500191131","0,499808869"
270800,SANTANA DO IPANEMA,"0,546044667","0,110561469","0,482801085","0,517198915"
230370,CAUCAIA,"0,587702416","0,110504231","0,485714983","0,514285017"
291790,JANDAIRA,"0,543194936","0,110500838","0,507633588","0,492366412"
211157,SAO PEDRO DOS CRENTES,"0,55787234","0,110425532","0,518085106","0,481914894"
230020,ACARAU,"0,579724967","0,110422305","0,506592611","0,493407389"
220173,BETANIA DO PIAUI,"0,545542324","0,11039588","0,520598648","0,479401352"
220775,PASSAGEM FRANCA DO PIAUI,"0,558531517","0,110367121","0,498960979","0,501039021"
261580,TUPANATINGA,"0,519483323","0,110351527","0,502932393","0,497067607"
220211,CAMPO ALEGRE DO FIDALGO,"0,566267426","0,110347536","0,506381308","0,493618692"
120080,PORTO ACRE,"0,527976595","0,110339063","0,51146753","0,48853247"
211050,SAO BENTO,"0,585574811","0,110330731","0,481506447","0,518493553"
410040,ALMIRANTE TAMANDARE,"0,570004942","0,110319552","0,492826552","0,507173448"
260740,ITACURUBA,"0,527229204","0,110313186","0,497506483","0,502493517"
250670,IMACULADA,"0,536751705","0,110297213","0,508545929","0,491454071"
230470,GRANJA,"0,550480334","0,110277325","0,505909009","0,494090991"
293075,SITIO DO MATO,"0,539911477","0,110271673","0,517628205","0,482371795"
260775,ITAPISSUMA,"0,581896552","0,110190097","0,520999116","0,479000884"
261060,PAUDALHO,"0,57116451","0,110155896","0,485317197","0,514682803"
410645,CORONEL DOMINGOS SOARES,"0,56500398","0,110108782","0,532899973","0,467100027"
241415,TENENTE LAURENTINO CRUZ,"0,525225965","0,11010682","0,48989318","0,51010682"
230770,MARANGUAPE,"0,590467584","0,110057185","0,499100071","0,500899929"
260090,AMARAJI,"0,566739415","0,110039284","0,498734177","0,501265823"
150655,SANTA LUZIA DO PARA,"0,543676597","0,110035788","0,499773174","0,500226826"
171380,PALMEIRAS DO TOCANTINS,"0,561200586","0,109956076","0,519326501","0,480673499"
170550,COLINAS DO TOCANTINS,"0,574563701","0,109950098","0,492955805","0,507044195"
170305,BANDEIRANTES DO TOCANTINS,"0,566235197","0,109887083","0,54337648","0,45662352"
260780,ITAQUITINGA,"0,557340525","0,109873358","0,499237805","0,500762195"
210660,MATOES,"0,502829995","0,109827268","0,494501305","0,505498695"
230495,GUAIUBA,"0,576807002","0,10977818","0,499698204","0,500301796"
290327,BARROCAS,"0,575285054","0,109768875","0,506748844","0,493251156"
220793,PEDRO LAURENTINO,"0,528420227","0,109760878","0,510388083","0,489611917"
520350,BOM JESUS DE GOIAS,"0,583451609","0,109747209","0,526449039","0,473550961"
220208,CAJUEIRO DA PRAIA,"0,583333333","0,109683281","0,511422638","0,488577362"
510460,ITIQUIRA,"0,599111241","0,109492242","0,556348802","0,443651198"
352500,JANDIRA,"0,590242222","0,109477508","0,486800695","0,513199305"
230640,ITAPIPOCA,"0,558035341","0,109410952","0,498393919","0,501606081"
260520,ESCADA,"0,586218275","0,10933846","0,491126383","0,508873617"
172015,SAO FELIX DO TOCANTINS,"0,517391304","0,10931677","0,557142857","0,442857143"
280450,NOSSA SENHORA DA GLORIA,"0,583507888","0,109213841","0,487657431","0,512342569"
150796,TERRA ALTA,"0,564781555","0,10918052","0,502881965","0,497118035"
351630,FRANCISCO MORATO,"0,567959325","0,109119595","0,497117722","0,502882278"
280250,GENERAL MAYNARD,"0,590470623","0,109032447","0,471207249","0,528792751"
241475,VENHA-VER,"0,588374291","0,108931947","0,514413989","0,485586011"
521180,JARAGUA,"0,59396089","0,108914877","0,503719325","0,496280675"
291992,MADRE DE DEUS,"0,60834789","0,108899513","0,471821274","0,528178726"
316553,SARZEDO,"0,592334802","0,108898678","0,497151248","0,502848752"
510840,VARZEA GRANDE,"0,579383091","0,108890672","0,491578364","0,508421636"
150745,SAO GERALDO DO ARAGUAIA,"0,556663682","0,108890336","0,505658227","0,494341773"
351640,FRANCO DA ROCHA,"0,590533837","0,108869084","0,508432321","0,491567679"
412550,SAO JOSE DOS PINHAIS,"0,583596318","0,108818959","0,490108182","0,509891818"
210210,BREJO,"0,499593496","0,108807588","0,501382114","0,498617886"
352870,MARABA PAULISTA,"0,705414804","0,108792846","0,722305017","0,277694983"
260300,CABROBO,"0,53924895","0,108775663","0,490683766","0,509316234"
290860,CONDE,"0,544674522","0,108721351","0,501430042","0,498569958"
510330,COMODORO,"0,552073039","0,108710998","0,507317991","0,492682009"
110149,SAO FRANCISCO DO GUAPORE,"0,560650607","0,108639985","0,499478376","0,500521624"
500240,CAARAPO,"0,536881148","0,108595388","0,504821803","0,495178197"
520480,CAMPO ALEGRE DE GOIAS,"0,564180619","0,108574328","0,512937595","0,487062405"
350440,AVANHANDAVA,"0,625613312","0,108511697","0,603071891","0,396928109"
280130,CAPELA,"0,562456906","0,10845208","0,498621007","0,501378993"
231340,TIANGUA,"0,561605997","0,108441078","0,496764405","0,503235595"
280300,ITABAIANINHA,"0,555437628","0,108422368","0,493242765","0,506757235"
150540,OUREM,"0,556889208","0,108413076","0,512473035","0,487526965"
110045,BURITIS,"0,556172794","0,108349779","0,493774822","0,506225178"
220669,MURICI DOS PORTELAS,"0,520414776","0,108338734","0,50691294","0,49308706"
150080,ANANINDEUA,"0,599909328","0,10832146","0,473309154","0,526690846"
330452,RIO DAS OSTRAS,"0,603539168","0,108262448","0,494944493","0,505055507"
270870,SAO MIGUEL DOS MILAGRES,"0,547627895","0,108262108","0,490523969","0,509476031"
210312,CENTRAL DO MARANHAO,"0,508630479","0,108221667","0,501476266","0,498523734"
293350,WENCESLAU GUIMARAES,"0,541271211","0,108187135","0,517687662","0,482312338"
110037,ALTO ALEGRE DOS PARECIS,"0,574615617","0,108154959","0,50874284","0,49125716"
211170,SAO VICENTE FERRER,"0,556342419","0,108141814","0,501425263","0,498574737"
260570,FLORESTA,"0,53311634","0,108128285","0,497222886","0,502777114"
231195,SALITRE,"0,526624387","0,108112959","0,495393084","0,504606916"
220680,NOSSA SENHORA DOS REMEDIOS,"0,513084219","0,108101931","0,490915324","0,509084676"
280340,JAPOATA,"0,551259127","0,10803159","0,4950827","0,5049173"
350995,CANAS,"0,546697039","0,10801063","0,502088079","0,497911921"
210590,LAGO VERDE,"0,503940375","0,108009041","0,495509805","0,504490195"
290270,BARRA,"0,53351775","0,107994467","0,510686953","0,489313047"
291465,ITABELA,"0,54308922","0,107990033","0,508397786","0,491602214"
270190,CHA PRETA,"0,536588702","0,107919573","0,507728081","0,492271919"
240710,MACAIBA,"0,584560777","0,107886222","0,494687787","0,505312213"
317052,URUCUIA,"0,55002862","0,107842015","0,513165426","0,486834574"
270770,RIO LARGO,"0,572850308","0,107795194","0,48203854","0,51796146"
211085,SAO FRANCISCO DO BREJAO,"0,532858798","0,107763615","0,502814104","0,497185896"
220105,ASSUNCAO DO PIAUI,"0,513643863","0,107754791","0,502474933","0,497525067"
280200,DIVINA PASTORA,"0,552930057","0,107750473","0,498487713","0,501512287"
293245,UMBURANAS,"0,580186992","0,107750473","0,512900424","0,487099576"
221062,SEBASTIAO BARROS,"0,528246942","0,107746069","0,525917298","0,474082702"
280750,TOMAR DO GERU,"0,593616078","0,107728683","0,509235998","0,490764002"
251500,SAO MIGUEL DE TAIPU,"0,548187919","0,107651007","0,491275168","0,508724832"
210090,ARAIOSES,"0,540736809","0,107612273","0,51007538","0,48992462"
280270,ILHA DAS FLORES,"0,542243605","0,107603849","0,50246421","0,49753579"
210565,JUNCO DO MARANHAO,"0,523765575","0,10752192","0,500692201","0,499307799"
170825,FORTALEZA DO TABOCAO,"0,58126195","0,107456979","0,490248566","0,509751434"
250355,CACIMBAS,"0,479307958","0,107404844","0,477923875","0,522076125"
351925,IARAS,"0,705191089","0,107398324","0,771919068","0,228080932"
510795,TANGARA DA SERRA,"0,584320502","0,107357546","0,5018071","0,4981929"
510788,SERRA NOVA DOURADA,"0,613489736","0,107331378","0,562463343","0,437536657"
314625,PADRE CARVALHO,"0,541447572","0,107330653","0,53201361","0,46798639"
231240,SAO GONCALO DO AMARANTE,"0,586987385","0,107289174","0,501683365","0,498316635"
520990,IACIARA,"0,538726697","0,107281041","0,519943721","0,480056279"
350635,BERTIOGA,"0,560737068","0,107264867","0,489086072","0,510913928"
240325,PARNAMIRIM,"0,618745642","0,107200264","0,472813681","0,527186319"
352760,LUIS ANTONIO,"0,593038137","0,107179422","0,519964167","0,480035833"
290580,CAMAMU,"0,52412256","0,107154949","0,495880826","0,504119174"
150790,SOURE,"0,56038366","0,107098478","0,495611991","0,504388009"
521375,MONTIVIDIU,"0,607247937","0,106925009","0,519339792","0,480660208"
350715,BOM SUCESSO DE ITARARE,"0,561674558","0,106902567","0,50859706","0,49140294"
521805,PORTEIRAO,"0,592862528","0,106810756","0,546368434","0,453631566"
110018,PIMENTA BUENO,"0,591999569","0,10679821","0,498463529","0,501536471"
510269,CANABRAVA DO NORTE,"0,560815114","0,106771386","0,516663129","0,483336871"
522205,VICENTINOPOLIS,"0,600088869","0,106754055","0,530882026","0,469117974"
210845,PERITORO,"0,508669783","0,106714832","0,494050149","0,505949851"
350275,ARACARIGUAMA,"0,555841152","0,106627254","0,510131517","0,489868483"
260140,BARREIROS,"0,554915318","0,1066113","0,486306163","0,513693837"
270895,SENADOR RUI PALMEIRA,"0,512344346","0,106600446","0,48621608","0,51378392"
172030,SAO SEBASTIAO DO TOCANTINS,"0,534503879","0,106574112","0,519599837","0,480400163"
172025,SAO SALVADOR DO TOCANTINS,"0,570508693","0,106567933","0,507405023","0,492594977"
314545,OLHOS-D'AGUA,"0,575044049","0,106519302","0,520903412","0,479096588"
353420,ORINDIUVA,"0,598114239","0,10644985","0,508335611","0,491664389"
150611,QUATIPURU,"0,569015514","0,106423082","0,51522401","0,48477599"
261340,SAO JOSE DA COROA GRANDE,"0,549981708","0,106319737","0,47969636","0,52030364"
231380,URUBURETAMA,"0,573684921","0,10628628","0,500697476","0,499302524"
316300,SAO JOSE DA SAFIRA,"0,574691214","0,106268935","0,493591237","0,506408763"
210410,FORTALEZA DOS NOGUEIRAS,"0,55228242","0,106223345","0,517927658","0,482072342"
270740,PORTO DE PEDRAS,"0,555657653","0,106195852","0,49868732","0,50131268"
210923,PRESIDENTE MEDICI,"0,540286356","0,106120157","0,514317799","0,485682201"
291345,IGRAPIUNA,"0,54709558","0,106071126","0,52865849","0,47134151"
172020,SAO MIGUEL DO TOCANTINS,"0,535636802","0,106066693","0,49762957","0,50237043"
354250,REGINOPOLIS,"0,660893799","0,106001792","0,726485518","0,273514482"
261100,PETROLANDIA,"0,534929925","0,10599796","0,491247382","0,508752618"
520800,FORMOSA,"0,589992443","0,105954417","0,499550535","0,500449465"
211040,SAO BENEDITO DO RIO PRETO,"0,471895146","0,105919335","0,504821781","0,495178219"
150013,ABEL FIGUEIREDO,"0,555599788","0,10589172","0,519904459","0,480095541"
220155,BELA VISTA DO PIAUI,"0,587537092","0,105835806","0,503709199","0,496290801"
120038,PLACIDO DE CASTRO,"0,525537301","0,105822207","0,522162109","0,477837891"
421740,SCHROEDER,"0,59513382","0,105773059","0,511833665","0,488166335"
211400,ZE DOCA,"0,540390879","0,105767388","0,489940602","0,510059398"
261650,XEXEU,"0,549800527","0,105754277","0,490093989","0,509906011"
292575,PRESIDENTE TANCREDO NEVES,"0,5604485","0,105722977","0,505906904","0,494093096"
291050,ENTRE RIOS,"0,575546246","0,105679059","0,486409292","0,513590708"
352310,ITAQUAQUECETUBA,"0,575838473","0,105642051","0,489595919","0,510404081"
412220,RIO BRANCO DO SUL,"0,576681477","0,105622798","0,500689444","0,499310556"
210960,ROSARIO,"0,555951252","0,105612469","0,494114654","0,505885346"
270110,BRANQUINHA,"0,527527336","0,105601381","0,500383656","0,499616344"
211000,SANTA LUZIA,"0,507502907","0,105546816","0,501620956","0,498379044"
241255,SAO MIGUEL DO GOSTOSO,"0,573795613","0,105545446","0,512115698","0,487884302"
210350,COLINAS,"0,538981251","0,105542552","0,496802838","0,503197162"
211174,SENADOR ALEXANDRE COSTA,"0,512804608","0,105538325","0,49348693","0,50651307"
261140,PRIMAVERA,"0,569365111","0,105508502","0,511916486","0,488083514"
220965,SAO FRANCISCO DE ASSIS DO PIAUI,"0,558524392","0,105499052","0,501810033","0,498189967"
510895,NOVA MONTE VERDE,"0,589546667","0,105386667","0,532693333","0,467306667"
210240,CAJAPIO,"0,527054642","0,10519769","0,500222124","0,499777876"
211178,SERRANO DO MARANHAO,"0,504495794","0,105191917","0,522285604","0,477714396"
211010,SANTA QUITERIA DO MARANHAO,"0,51889198","0,10516149","0,495673003","0,504326997"
150746,SAO JOAO DA PONTA,"0,543692405","0,105020655","0,504766444","0,495233556"
521400,MOZARLANDIA,"0,603532997","0,104870312","0,50475835","0,49524165"
261260,SANTA MARIA DA BOA VISTA,"0,526711778","0,104812379","0,504873894","0,495126106"
120045,SENADOR GUIOMARD,"0,534035656","0,104793995","0,500127954","0,499872046"
171525,NOVO JARDIM,"0,534320809","0,104768786","0,524927746","0,475072254"
522119,TEREZOPOLIS DE GOIAS,"0,587196733","0,104732164","0,508167187","0,491832813"
280490,PACATUBA,"0,557474403","0,104709898","0,507918089","0,492081911"
210177,BELA VISTA DO MARANHAO,"0,524808319","0,104697277","0,494051291","0,505948709"
521270,MAMBAI,"0,553519457","0,104667457","0,505335777","0,494664223"
170307,BARRA DO OURO,"0,545260004","0,104643698","0,522576503","0,477423497"
220327,CURRAL NOVO DO PIAUI,"0,5283859","0,104638219","0,513729128","0,486270872"
241025,PORTO DO MANGUE,"0,581983346","0,104617714","0,522028766","0,477971234"
270470,MARECHAL DEODORO,"0,57510218","0,104582955","0,488211474","0,511788526"
291840,JUAZEIRO,"0,561550304","0,104580403","0,48385745","0,51614255"
310855,BRASILANDIA DE MINAS,"0,568554572","0,104542773","0,523657817","0,476342183"
290700,CARDEAL DA SILVA,"0,558062799","0,104417243","0,501649814","0,498350186"
210810,PAULO RAMOS,"0,524227195","0,104399772","0,504504077","0,495495923"
240750,MAXARANGUAPE,"0,553405695","0,104373132","0,510146295","0,489853705"
110032,SAO MIGUEL DO GUAPORE,"0,586123472","0,104333175","0,507322763","0,492677237"
241335,SERRA DO MEL,"0,55394683","0,104294479","0,520899796","0,479100204"
170255,AUGUSTINOPOLIS,"0,548118707","0,104239534","0,489560148","0,510439852"
330240,MACAE,"0,596800132","0,104209878","0,502340908","0,497659092"
240420,GOIANINHA,"0,567767738","0,104132721","0,494149015","0,505850985"
250490,CRUZ DO ESPIRITO SANTO,"0,567418603","0,104096824","0,48951645","0,51048355"
510740,SAO PEDRO DA CIPA,"0,590089156","0,104084595","0,505701845","0,494298155"
270510,MATRIZ DE CAMARAGIBE,"0,548544281","0,104072766","0,475007106","0,524992894"
211065,SAO DOMINGOS DO AZEITAO,"0,525510204","0,10405478","0,498925886","0,501074114"
251260,QUIXABA,"0,579392733","0,104031857","0,522648084","0,477351916"
292070,MARAU,"0,554152149","0,10399729","0,526519551","0,473480449"
292467,PIRAI DO NORTE,"0,557114428","0,1039801","0,535024876","0,464975124"
280730,TELHA,"0,593090798","0,103943748","0,48914705","0,51085295"
210015,AGUA DOCE DO MARANHAO,"0,547403975","0,103919566","0,511585893","0,488414107"
355140,SERRA AZUL,"0,693892231","0,103910541","0,712071671","0,287928329"
150820,VIGIA,"0,5715828","0,103879231","0,509222324","0,490777676"
220595,MARCOLANDIA,"0,526193248","0,103841676","0,490570431","0,509429569"
291590,ITANAGRA,"0,567076014","0,103839577","0,507228354","0,492771646"
210900,PORTO FRANCO,"0,569441014","0,103811641","0,502510908","0,497489092"
220585,MADEIRO,"0,532728141","0,103798376","0,508719541","0,491280459"
350560,BARRINHA,"0,57703432","0,103646719","0,502012702","0,497987298"
171570,PALMEIRANTE,"0,558549888","0,103625281","0,537375682","0,462624318"
353282,NOVA CAMPINA,"0,577695242","0,103593656","0,503111825","0,496888175"
421545,SANGAO,"0,555682511","0,103519196","0,516377209","0,483622791"
211060,SAO BERNARDO,"0,526175195","0,103486557","0,49085863","0,50914137"
240820,NISIA FLORESTA,"0,580131607","0,103481214","0,521191538","0,478808462"
220250,CARACOL,"0,548732855","0,103460805","0,506403851","0,493596149"
211227,TUFILANDIA,"0,479379686","0,103442399","0,501874574","0,498125426"
261630,VICENCIA,"0,598717208","0,103413685","0,488767973","0,511232027"
270840,SAO JOSE DA TAPERA,"0,520085022","0,103413222","0,489926684","0,510073316"
510704,PRIMAVERA DO LESTE,"0,589094496","0,103403469","0,498700607","0,501299393"
150300,FARO,"0,492444956","0,103324219","0,513742985","0,486257015"
260760,ILHA DE ITAMARACA,"0,615563599","0,103301817","0,593329886","0,406670114"
170220,ARAGUATINS,"0,542039209","0,103300249","0,506247778","0,493752222"
280050,AREIA BRANCA,"0,580292165","0,103266932","0,506666667","0,493333333"
270710,PIRANHAS,"0,533801927","0,103261728","0,483059548","0,516940452"
150510,OBIDOS,"0,51706592","0,103214987","0,515045833","0,484954167"
291060,ESPLANADA,"0,555643502","0,103213551","0,494591314","0,505408686"
352400,ITUPEVA,"0,591823411","0,103202238","0,509202549","0,490797451"
260730,IPUBI,"0,514136126","0,103030303","0,497889894","0,502110106"
500795,TACURU,"0,48393387","0,10300975","0,50902925","0,49097075"
120013,BUJARI,"0,537835793","0,103007946","0,521093454","0,478906546"
510631,NOVO SANTO ANTONIO,"0,576742506","0,102925244","0,553268328","0,446731672"
420315,CALMON,"0,549473684","0,102857143","0,516090226","0,483909774"
260910,MACHADOS,"0,558523174","0,102785667","0,483292042","0,516707958"
170389,CARRASCO BONITO,"0,507563025","0,102761104","0,515966387","0,484033613"
280670,SAO CRISTOVAO,"0,583917906","0,102758171","0,485025519","0,514974481"
510730,SAO JOSE DO RIO CLARO,"0,601845347","0,102711817","0,545969744","0,454030256"
353910,PIRAPORA DO BOM JESUS,"0,569886393","0,102657688","0,495913227","0,504086773"
171850,RECURSOLANDIA,"0,516746411","0,10252905","0,539758487","0,460241513"
210200,BOM JARDIM,"0,512568436","0,102427993","0,50271364","0,49728636"
261290,SAO BENEDITO DO SUL,"0,607796047","0,102346204","0,509698873","0,490301127"
522155,TURVELANDIA,"0,568386268","0,102258124","0,521571507","0,478428493"
293020,SENTO SE,"0,52879188","0,102255384","0,510380581","0,489619419"
260130,BARRA DE GUABIRABA,"0,569778568","0,102173319","0,518179333","0,481820667"
241200,SAO GONCALO DO AMARANTE,"0,590140966","0,102135933","0,492408429","0,507591571"
110146,PIMENTEIRAS DO OESTE,"0,566995769","0,102021627","0,510578279","0,489421721"
510345,DENISE,"0,568564305","0,102015375","0,515271141","0,484728859"
231290,SOBRAL,"0,599424771","0,101992591","0,485659278","0,514340722"
314500,NOVA PONTE,"0,601894553","0,101956874","0,537205534","0,462794466"
220890,RIBEIRO GONCALVES,"0,530237581","0,101916847","0,513228942","0,486771058"
260980,OROCO,"0,539878503","0,101835522","0,499444771","0,500555229"
270580,OLHO D'AGUA DO CASADO,"0,536446829","0,101819712","0,49963185","0,50036815"
292710,RODELAS,"0,533095936","0,10169669","0,488583997","0,511416003"
170380,BURITI DO TOCANTINS,"0,581501202","0,10168327","0,506097561","0,493902439"
211180,SITIO NOVO,"0,564950376","0,101661457","0,519767506","0,480232494"
270730,PORTO CALVO,"0,549851817","0,101642823","0,483333943","0,516666057"
210220,BURITI,"0,488241804","0,101604648","0,5014179","0,4985821"
150680,SANTAREM,"0,547618044","0,101511648","0,491206108","0,508793892"
110040,ALTO PARAISO,"0,577769791","0,101491599","0,50885075","0,49114925"
220885,RIACHO FRIO,"0,537389689","0,101486298","0,5102183","0,4897817"
280530,PIRAMBU,"0,555214074","0,101420093","0,501059771","0,498940229"
150690,SANTAREM NOVO,"0,553560918","0,101383167","0,510447322","0,489552678"
261560,TRINDADE,"0,524579623","0,101244253","0,498440665","0,501559335"
150613,REDENCAO,"0,574068068","0,101186201","0,500567616","0,499432384"
220920,SANTA FILOMENA,"0,529731458","0,101182864","0,532928389","0,467071611"
260920,MARAIAL,"0,536853487","0,101099297","0,500180213","0,499819787"
280760,UMBAUBA,"0,569224806","0,101007752","0,485852713","0,514147287"
